date,hour,day_of_week,price_euros_mwh
2021-08-20,20,4,110.69
2021-08-20,21,4,106.00
2021-08-20,22,4,102.51
2021-08-20,23,4,95.20
2021-08-21,0,5,88.52
2021-08-21,1,5,83.31
2021-08-21,2,5,81.41
2021-08-21,3,5,82.17
2021-08-21,4,5,90.20
2021-08-21,5,5,93.11
2021-08-21,6,5,96.43
2021-08-21,7,5,92.40
2021-08-21,8,5,81.95
2021-08-21,9,5,79.11
2021-08-21,10,5,78.79
2021-08-21,11,5,77.06
2021-08-21,12,5,76.59
2021-08-21,13,5,78.06
2021-08-21,14,5,79.99
2021-08-21,15,5,95.27
2021-08-21,16,5,107.92
2021-08-21,17,5,112.08
2021-08-21,18,5,112.17
2021-08-21,19,5,108.00
2021-08-21,20,5,106.00
2021-08-21,21,5,96.86
2021-08-21,22,5,84.91
2021-08-21,23,5,78.90
2021-08-22,0,6,74.99
2021-08-22,1,6,72.18
2021-08-22,2,6,70.05
2021-08-22,3,6,65.60
2021-08-22,4,6,67.90
2021-08-22,5,6,62.85
2021-08-22,6,6,74.47
2021-08-22,7,6,76.84
2021-08-22,8,6,76.16
2021-08-22,9,6,77.31
2021-08-22,10,6,76.44
2021-08-22,11,6,69.06
2021-08-22,12,6,63.12
2021-08-22,13,6,62.61
2021-08-22,14,6,59.55
2021-08-22,15,6,60.61
2021-08-22,16,6,84.81
2021-08-22,17,6,95.00
2021-08-22,18,6,97.96
2021-08-22,19,6,95.48
2021-08-22,20,6,90.10
2021-08-22,21,6,81.95
2021-08-22,22,6,76.15
2021-08-22,23,6,75.93
2021-08-23,0,0,75.70
2021-08-23,1,0,66.15
2021-08-23,2,0,32.12
2021-08-23,3,0,63.55
2021-08-23,4,0,90.10
2021-08-23,5,0,111.29
2021-08-23,6,0,114.59
2021-08-23,7,0,114.18
2021-08-23,8,0,106.98
2021-08-23,9,0,103.47
2021-08-23,10,0,99.44
2021-08-23,11,0,94.00
2021-08-23,12,0,85.69
2021-08-23,13,0,83.95
2021-08-23,14,0,83.95
2021-08-23,15,0,94.96
2021-08-23,16,0,105.00
2021-08-23,17,0,114.18
2021-08-23,18,0,110.99
2021-08-23,19,0,102.08
2021-08-23,20,0,93.92
2021-08-23,21,0,83.10
2021-08-23,22,0,80.75
2021-08-23,23,0,74.33
2021-08-24,0,1,70.87
2021-08-24,1,1,52.36
2021-08-24,2,1,24.72
2021-08-24,3,1,69.12
2021-08-24,4,1,85.84
2021-08-24,5,1,90.00
2021-08-24,6,1,110.63
2021-08-24,7,1,106.97
2021-08-24,8,1,101.00
2021-08-24,9,1,96.00
2021-08-24,10,1,88.00
2021-08-24,11,1,81.72
2021-08-24,12,1,59.99
2021-08-24,13,1,45.03
2021-08-24,14,1,20.71
2021-08-24,15,1,45.11
2021-08-24,16,1,80.53
2021-08-24,17,1,109.76
2021-08-24,18,1,107.82
2021-08-24,19,1,105.01
2021-08-24,20,1,100.00
2021-08-24,21,1,89.59
2021-08-24,22,1,82.89
2021-08-24,23,1,59.97
2021-08-25,0,2,64.25
2021-08-25,1,2,53.02
2021-08-25,2,2,38.17
2021-08-25,3,2,69.84
2021-08-25,4,2,101.31
2021-08-25,5,2,102.72
2021-08-25,6,2,106.94
2021-08-25,7,2,95.12
2021-08-25,8,2,84.46
2021-08-25,9,2,81.73
2021-08-25,10,2,87.38
2021-08-25,11,2,78.75
2021-08-25,12,2,78.80
2021-08-25,13,2,76.32
2021-08-25,14,2,79.90
2021-08-25,15,2,91.09
2021-08-25,16,2,100.82
2021-08-25,17,2,116.17
2021-08-25,18,2,115.01
2021-08-25,19,2,111.44
2021-08-25,20,2,102.36
2021-08-25,21,2,92.43
2021-08-25,22,2,78.75
2021-08-25,23,2,71.05
2021-08-26,0,3,70.98
2021-08-26,1,3,69.95
2021-08-26,2,3,71.95
2021-08-26,3,3,78.10
2021-08-26,4,3,96.07
2021-08-26,5,3,112.00
2021-08-26,6,3,124.65
2021-08-26,7,3,113.35
2021-08-26,8,3,104.23
2021-08-26,9,3,102.35
2021-08-26,10,3,100.15
2021-08-26,11,3,91.62
2021-08-26,12,3,85.56
2021-08-26,13,3,82.22
2021-08-26,14,3,79.85
2021-08-26,15,3,91.21
2021-08-26,16,3,100.91
2021-08-26,17,3,107.63
2021-08-26,18,3,109.00
2021-08-26,19,3,102.91
2021-08-26,20,3,97.83
2021-08-26,21,3,94.53
2021-08-26,22,3,87.12
2021-08-26,23,3,80.72
2021-08-27,0,4,79.74
2021-08-27,1,4,78.48
2021-08-27,2,4,78.09
2021-08-27,3,4,83.98
2021-08-27,4,4,101.63
2021-08-27,5,4,113.00
2021-08-27,6,4,117.19
2021-08-27,7,4,108.97
2021-08-27,8,4,104.82
2021-08-27,9,4,102.54
2021-08-27,10,4,99.59
2021-08-27,11,4,91.90
2021-08-27,12,4,84.31
2021-08-27,13,4,82.32
2021-08-27,14,4,84.80
2021-08-27,15,4,96.60
2021-08-27,16,4,104.80
2021-08-27,17,4,113.74
2021-08-27,18,4,113.07
2021-08-27,19,4,104.80
2021-08-27,20,4,99.90
2021-08-27,21,4,92.56
2021-08-27,22,4,88.75
2021-08-27,23,4,81.31
2021-08-28,0,5,77.70
2021-08-28,1,5,72.95
2021-08-28,2,5,33.70
2021-08-28,3,5,64.45
2021-08-28,4,5,65.96
2021-08-28,5,5,58.30
2021-08-28,6,5,90.01
2021-08-28,7,5,91.55
2021-08-28,8,5,86.57
2021-08-28,9,5,84.50
2021-08-28,10,5,81.01
2021-08-28,11,5,74.44
2021-08-28,12,5,61.94
2021-08-28,13,5,53.55
2021-08-28,14,5,48.05
2021-08-28,15,5,36.35
2021-08-28,16,5,53.18
2021-08-28,17,5,96.22
2021-08-28,18,5,101.32
2021-08-28,19,5,96.09
2021-08-28,20,5,94.08
2021-08-28,21,5,84.44
2021-08-28,22,5,78.06
2021-08-28,23,5,73.57
2021-08-29,0,6,70.54
2021-08-29,1,6,68.75
2021-08-29,2,6,59.65
2021-08-29,3,6,54.95
2021-08-29,4,6,67.04
2021-08-29,5,6,55.23
2021-08-29,6,6,63.97
2021-08-29,7,6,62.98
2021-08-29,8,6,74.09
2021-08-29,9,6,73.41
2021-08-29,10,6,81.59
2021-08-29,11,6,59.02
2021-08-29,12,6,57.69
2021-08-29,13,6,43.86
2021-08-29,14,6,35.74
2021-08-29,15,6,65.52
2021-08-29,16,6,78.96
2021-08-29,17,6,101.06
2021-08-29,18,6,101.66
2021-08-29,19,6,95.49
2021-08-29,20,6,91.65
2021-08-29,21,6,86.57
2021-08-29,22,6,79.70
2021-08-29,23,6,78.49
2021-08-30,0,0,76.57
2021-08-30,1,0,70.32
2021-08-30,2,0,70.84
2021-08-30,3,0,79.64
2021-08-30,4,0,107.17
2021-08-30,5,0,125.74
2021-08-30,6,0,131.92
2021-08-30,7,0,132.92
2021-08-30,8,0,128.53
2021-08-30,9,0,126.10
2021-08-30,10,0,122.00
2021-08-30,11,0,112.60
2021-08-30,12,0,104.94
2021-08-30,13,0,101.00
2021-08-30,14,0,100.99
2021-08-30,15,0,109.58
2021-08-30,16,0,116.74
2021-08-30,17,0,128.48
2021-08-30,18,0,130.04
2021-08-30,19,0,120.00
2021-08-30,20,0,110.12
2021-08-30,21,0,100.16
2021-08-30,22,0,94.87
2021-08-30,23,0,90.02
2021-08-31,0,1,87.54
2021-08-31,1,1,79.81
2021-08-31,2,1,71.49
2021-08-31,3,1,87.47
2021-08-31,4,1,115.00
2021-08-31,5,1,127.97
2021-08-31,6,1,137.02
2021-08-31,7,1,135.84
2021-08-31,8,1,125.13
2021-08-31,9,1,116.19
2021-08-31,10,1,113.61
2021-08-31,11,1,104.66
2021-08-31,12,1,97.20
2021-08-31,13,1,95.24
2021-08-31,14,1,95.51
2021-08-31,15,1,110.45
2021-08-31,16,1,123.81
2021-08-31,17,1,134.07
2021-08-31,18,1,134.90
2021-08-31,19,1,113.28
2021-08-31,20,1,105.92
2021-08-31,21,1,99.10
2021-08-31,22,1,94.78
2021-08-31,23,1,91.40
2021-09-01,0,2,81.56
2021-09-01,1,2,65.32
2021-09-01,2,2,39.23
2021-09-01,3,2,83.25
2021-09-01,4,2,99.84
2021-09-01,5,2,130.97
2021-09-01,6,2,137.92
2021-09-01,7,2,118.44
2021-09-01,8,2,116.99
2021-09-01,9,2,109.75
2021-09-01,10,2,103.88
2021-09-01,11,2,98.00
2021-09-01,12,2,94.98
2021-09-01,13,2,95.06
2021-09-01,14,2,97.30
2021-09-01,15,2,108.53
2021-09-01,16,2,122.95
2021-09-01,17,2,138.41
2021-09-01,18,2,136.53
2021-09-01,19,2,122.04
2021-09-01,20,2,114.39
2021-09-01,21,2,102.73
2021-09-01,22,2,94.58
2021-09-01,23,2,83.52
2021-09-02,0,3,83.23
2021-09-02,1,3,53.65
2021-09-02,2,3,21.89
2021-09-02,3,3,66.39
2021-09-02,4,3,99.77
2021-09-02,5,3,133.78
2021-09-02,6,3,141.62
2021-09-02,7,3,130.48
2021-09-02,8,3,118.92
2021-09-02,9,3,113.00
2021-09-02,10,3,107.84
2021-09-02,11,3,100.99
2021-09-02,12,3,97.97
2021-09-02,13,3,105.05
2021-09-02,14,3,112.44
2021-09-02,15,3,122.66
2021-09-02,16,3,138.00
2021-09-02,17,3,143.41
2021-09-02,18,3,140.91
2021-09-02,19,3,130.43
2021-09-02,20,3,118.69
2021-09-02,21,3,113.25
2021-09-02,22,3,101.00
2021-09-02,23,3,92.01
2021-09-03,0,4,92.61
2021-09-03,1,4,84.59
2021-09-03,2,4,79.90
2021-09-03,3,4,91.60
2021-09-03,4,4,113.63
2021-09-03,5,4,131.23
2021-09-03,6,4,134.99
2021-09-03,7,4,123.41
2021-09-03,8,4,109.97
2021-09-03,9,4,101.68
2021-09-03,10,4,109.70
2021-09-03,11,4,91.58
2021-09-03,12,4,95.09
2021-09-03,13,4,90.82
2021-09-03,14,4,92.32
2021-09-03,15,4,119.01
2021-09-03,16,4,131.57
2021-09-03,17,4,143.93
2021-09-03,18,4,143.38
2021-09-03,19,4,129.94
2021-09-03,20,4,120.96
2021-09-03,21,4,117.86
2021-09-03,22,4,114.15
2021-09-03,23,4,105.98
2021-09-04,0,5,98.05
2021-09-04,1,5,95.71
2021-09-04,2,5,95.66
2021-09-04,3,5,96.20
2021-09-04,4,5,103.80
2021-09-04,5,5,120.98
2021-09-04,6,5,122.00
2021-09-04,7,5,115.99
2021-09-04,8,5,95.66
2021-09-04,9,5,89.47
2021-09-04,10,5,89.77
2021-09-04,11,5,87.08
2021-09-04,12,5,84.16
2021-09-04,13,5,86.46
2021-09-04,14,5,89.27
2021-09-04,15,5,107.54
2021-09-04,16,5,127.33
2021-09-04,17,5,142.55
2021-09-04,18,5,142.40
2021-09-04,19,5,127.92
2021-09-04,20,5,124.37
2021-09-04,21,5,113.90
2021-09-04,22,5,121.45
2021-09-04,23,5,100.52
2021-09-05,0,6,95.35
2021-09-05,1,6,92.54
2021-09-05,2,6,92.04
2021-09-05,3,6,92.56
2021-09-05,4,6,93.81
2021-09-05,5,6,92.88
2021-09-05,6,6,93.44
2021-09-05,7,6,92.04
2021-09-05,8,6,88.68
2021-09-05,9,6,84.01
2021-09-05,10,6,81.47
2021-09-05,11,6,65.66
2021-09-05,12,6,60.06
2021-09-05,13,6,69.09
2021-09-05,14,6,84.90
2021-09-05,15,6,95.18
2021-09-05,16,6,127.45
2021-09-05,17,6,138.69
2021-09-05,18,6,139.07
2021-09-05,19,6,132.97
2021-09-05,20,6,127.51
2021-09-05,21,6,113.59
2021-09-05,22,6,105.32
2021-09-05,23,6,104.79
2021-09-06,0,0,101.85
2021-09-06,1,0,97.97
2021-09-06,2,0,100.00
2021-09-06,3,0,110.00
2021-09-06,4,0,135.97
2021-09-06,5,0,144.03
2021-09-06,6,0,146.00
2021-09-06,7,0,139.26
2021-09-06,8,0,128.04
2021-09-06,9,0,110.70
2021-09-06,10,0,109.99
2021-09-06,11,0,113.34
2021-09-06,12,0,105.49
2021-09-06,13,0,115.08
2021-09-06,14,0,128.67
2021-09-06,15,0,137.73
2021-09-06,16,0,148.52
2021-09-06,17,0,153.63
2021-09-06,18,0,152.88
2021-09-06,19,0,142.91
2021-09-06,20,0,132.66
2021-09-06,21,0,110.79
2021-09-06,22,0,110.72
2021-09-06,23,0,112.00
2021-09-07,0,1,108.52
2021-09-07,1,1,105.64
2021-09-07,2,1,105.10
2021-09-07,3,1,107.74
2021-09-07,4,1,124.76
2021-09-07,5,1,142.80
2021-09-07,6,1,149.58
2021-09-07,7,1,142.50
2021-09-07,8,1,134.51
2021-09-07,9,1,120.07
2021-09-07,10,1,111.71
2021-09-07,11,1,108.84
2021-09-07,12,1,108.28
2021-09-07,13,1,107.98
2021-09-07,14,1,113.07
2021-09-07,15,1,134.28
2021-09-07,16,1,140.97
2021-09-07,17,1,149.12
2021-09-07,18,1,153.45
2021-09-07,19,1,141.32
2021-09-07,20,1,126.50
2021-09-07,21,1,109.10
2021-09-07,22,1,115.00
2021-09-07,23,1,110.00
2021-09-08,0,2,106.62
2021-09-08,1,2,104.80
2021-09-08,2,2,93.73
2021-09-08,3,2,108.28
2021-09-08,4,2,123.89
2021-09-08,5,2,143.40
2021-09-08,6,2,146.05
2021-09-08,7,2,138.00
2021-09-08,8,2,124.17
2021-09-08,9,2,109.46
2021-09-08,10,2,118.29
2021-09-08,11,2,108.33
2021-09-08,12,2,108.53
2021-09-08,13,2,109.08
2021-09-08,14,2,117.52
2021-09-08,15,2,136.03
2021-09-08,16,2,141.09
2021-09-08,17,2,150.00
2021-09-08,18,2,152.36
2021-09-08,19,2,137.11
2021-09-08,20,2,125.01
2021-09-08,21,2,110.54
2021-09-08,22,2,107.73
2021-09-08,23,2,107.72
2021-09-09,0,3,105.03
2021-09-09,1,3,101.88
2021-09-09,2,3,103.16
2021-09-09,3,3,109.02
2021-09-09,4,3,138.38
2021-09-09,5,3,148.05
2021-09-09,6,3,149.43
2021-09-09,7,3,144.99
2021-09-09,8,3,140.34
2021-09-09,9,3,140.24
2021-09-09,10,3,135.91
2021-09-09,11,3,132.74
2021-09-09,12,3,124.17
2021-09-09,13,3,123.83
2021-09-09,14,3,137.00
2021-09-09,15,3,143.19
2021-09-09,16,3,147.51
2021-09-09,17,3,154.38
2021-09-09,18,3,155.62
2021-09-09,19,3,148.00
2021-09-09,20,3,139.86
2021-09-09,21,3,124.11
2021-09-09,22,3,119.01
2021-09-09,23,3,114.43
2021-09-10,0,4,113.88
2021-09-10,1,4,111.67
2021-09-10,2,4,113.82
2021-09-10,3,4,117.58
2021-09-10,4,4,145.45
2021-09-10,5,4,158.07
2021-09-10,6,4,159.31
2021-09-10,7,4,156.66
2021-09-10,8,4,149.22
2021-09-10,9,4,144.22
2021-09-10,10,4,140.00
2021-09-10,11,4,128.00
2021-09-10,12,4,120.52
2021-09-10,13,4,130.61
2021-09-10,14,4,140.09
2021-09-10,15,4,142.64
2021-09-10,16,4,149.76
2021-09-10,17,4,156.66
2021-09-10,18,4,159.31
2021-09-10,19,4,148.64
2021-09-10,20,4,141.52
2021-09-10,21,4,132.66
2021-09-10,22,4,140.16
2021-09-10,23,4,129.77
2021-09-11,0,5,115.96
2021-09-11,1,5,109.82
2021-09-11,2,5,110.02
2021-09-11,3,5,111.21
2021-09-11,4,5,130.06
2021-09-11,5,5,136.12
2021-09-11,6,5,143.46
2021-09-11,7,5,145.03
2021-09-11,8,5,141.32
2021-09-11,9,5,133.68
2021-09-11,10,5,122.02
2021-09-11,11,5,111.59
2021-09-11,12,5,108.18
2021-09-11,13,5,108.91
2021-09-11,14,5,112.36
2021-09-11,15,5,129.20
2021-09-11,16,5,146.98
2021-09-11,17,5,155.09
2021-09-11,18,5,153.90
2021-09-11,19,5,145.03
2021-09-11,20,5,138.68
2021-09-11,21,5,121.08
2021-09-11,22,5,124.37
2021-09-11,23,5,113.68
2021-09-12,0,6,102.32
2021-09-12,1,6,99.07
2021-09-12,2,6,97.57
2021-09-12,3,6,97.64
2021-09-12,4,6,107.57
2021-09-12,5,6,101.34
2021-09-12,6,6,106.41
2021-09-12,7,6,107.17
2021-09-12,8,6,101.92
2021-09-12,9,6,100.42
2021-09-12,10,6,97.12
2021-09-12,11,6,81.07
2021-09-12,12,6,69.68
2021-09-12,13,6,76.07
2021-09-12,14,6,95.69
2021-09-12,15,6,112.36
2021-09-12,16,6,136.37
2021-09-12,17,6,150.00
2021-09-12,18,6,159.37
2021-09-12,19,6,144.37
2021-09-12,20,6,129.07
2021-09-12,21,6,118.80
2021-09-12,22,6,113.01
2021-09-12,23,6,108.20
2021-09-13,0,0,103.92
2021-09-13,1,0,103.79
2021-09-13,2,0,104.85
2021-09-13,3,0,110.01
2021-09-13,4,0,152.08
2021-09-13,5,0,157.70
2021-09-13,6,0,159.19
2021-09-13,7,0,157.00
2021-09-13,8,0,147.93
2021-09-13,9,0,140.06
2021-09-13,10,0,135.30
2021-09-13,11,0,125.54
2021-09-13,12,0,130.72
2021-09-13,13,0,141.63
2021-09-13,14,0,150.93
2021-09-13,15,0,159.09
2021-09-13,16,0,166.50
2021-09-13,17,0,169.24
2021-09-13,18,0,170.00
2021-09-13,19,0,160.91
2021-09-13,20,0,147.15
2021-09-13,21,0,131.18
2021-09-13,22,0,122.23
2021-09-13,23,0,121.59
2021-09-14,0,1,113.83
2021-09-14,1,1,107.84
2021-09-14,2,1,110.03
2021-09-14,3,1,122.03
2021-09-14,4,1,146.91
2021-09-14,5,1,162.38
2021-09-14,6,1,168.01
2021-09-14,7,1,162.90
2021-09-14,8,1,152.15
2021-09-14,9,1,152.60
2021-09-14,10,1,147.32
2021-09-14,11,1,146.33
2021-09-14,12,1,148.14
2021-09-14,13,1,151.16
2021-09-14,14,1,158.72
2021-09-14,15,1,164.72
2021-09-14,16,1,170.07
2021-09-14,17,1,171.24
2021-09-14,18,1,171.58
2021-09-14,19,1,155.40
2021-09-14,20,1,144.65
2021-09-14,21,1,120.54
2021-09-14,22,1,135.08
2021-09-14,23,1,133.40
2021-09-15,0,2,128.95
2021-09-15,1,2,123.10
2021-09-15,2,2,128.01
2021-09-15,3,2,137.01
2021-09-15,4,2,166.94
2021-09-15,5,2,179.03
2021-09-15,6,2,192.11
2021-09-15,7,2,191.32
2021-09-15,8,2,187.42
2021-09-15,9,2,180.80
2021-09-15,10,2,180.00
2021-09-15,11,2,175.74
2021-09-15,12,2,175.76
2021-09-15,13,2,179.09
2021-09-15,14,2,177.16
2021-09-15,15,2,177.77
2021-09-15,16,2,175.76
2021-09-15,17,2,196.58
2021-09-15,18,2,190.00
2021-09-15,19,2,176.78
2021-09-15,20,2,162.98
2021-09-15,21,2,153.02
2021-09-15,22,2,131.45
2021-09-15,23,2,129.40
2021-09-16,0,3,141.54
2021-09-16,1,3,116.77
2021-09-16,2,3,115.19
2021-09-16,3,3,135.03
2021-09-16,4,3,169.72
2021-09-16,5,3,194.00
2021-09-16,6,3,197.81
2021-09-16,7,3,193.91
2021-09-16,8,3,186.68
2021-09-16,9,3,186.77
2021-09-16,10,3,186.17
2021-09-16,11,3,186.00
2021-09-16,12,3,186.69
2021-09-16,13,3,181.45
2021-09-16,14,3,175.39
2021-09-16,15,3,178.71
2021-09-16,16,3,188.11
2021-09-16,17,3,197.59
2021-09-16,18,3,198.02
2021-09-16,19,3,179.78
2021-09-16,20,3,170.42
2021-09-16,21,3,138.10
2021-09-16,22,3,143.73
2021-09-16,23,3,131.82
2021-09-17,0,4,130.78
2021-09-17,1,4,122.39
2021-09-17,2,4,125.92
2021-09-17,3,4,134.87
2021-09-17,4,4,169.27
2021-09-17,5,4,181.97
2021-09-17,6,4,188.17
2021-09-17,7,4,182.86
2021-09-17,8,4,175.33
2021-09-17,9,4,167.13
2021-09-17,10,4,160.30
2021-09-17,11,4,140.66
2021-09-17,12,4,140.66
2021-09-17,13,4,140.66
2021-09-17,14,4,140.66
2021-09-17,15,4,165.53
2021-09-17,16,4,175.00
2021-09-17,17,4,181.30
2021-09-17,18,4,185.20
2021-09-17,19,4,179.04
2021-09-17,20,4,171.27
2021-09-17,21,4,153.92
2021-09-17,22,4,149.59
2021-09-17,23,4,130.64
2021-09-18,0,5,125.43
2021-09-18,1,5,120.62
2021-09-18,2,5,115.02
2021-09-18,3,5,117.01
2021-09-18,4,5,127.06
2021-09-18,5,5,149.09
2021-09-18,6,5,162.50
2021-09-18,7,5,155.09
2021-09-18,8,5,132.88
2021-09-18,9,5,128.61
2021-09-18,10,5,138.72
2021-09-18,11,5,140.37
2021-09-18,12,5,135.50
2021-09-18,13,5,126.00
2021-09-18,14,5,125.94
2021-09-18,15,5,136.81
2021-09-18,16,5,160.00
2021-09-18,17,5,179.91
2021-09-18,18,5,178.97
2021-09-18,19,5,151.32
2021-09-18,20,5,131.16
2021-09-18,21,5,133.81
2021-09-18,22,5,87.95
2021-09-18,23,5,83.13
2021-09-19,0,6,79.18
2021-09-19,1,6,77.23
2021-09-19,2,6,72.71
2021-09-19,3,6,75.82
2021-09-19,4,6,77.73
2021-09-19,5,6,78.49
2021-09-19,6,6,83.00
2021-09-19,7,6,84.05
2021-09-19,8,6,80.17
2021-09-19,9,6,80.65
2021-09-19,10,6,90.18
2021-09-19,11,6,79.12
2021-09-19,12,6,74.16
2021-09-19,13,6,78.10
2021-09-19,14,6,83.75
2021-09-19,15,6,110.57
2021-09-19,16,6,142.28
2021-09-19,17,6,167.54
2021-09-19,18,6,170.63
2021-09-19,19,6,140.91
2021-09-19,20,6,135.84
2021-09-19,21,6,133.08
2021-09-19,22,6,128.21
2021-09-19,23,6,117.88
2021-09-20,0,0,111.22
2021-09-20,1,0,110.77
2021-09-20,2,0,105.90
2021-09-20,3,0,118.20
2021-09-20,4,0,161.33
2021-09-20,5,0,179.52
2021-09-20,6,0,188.64
2021-09-20,7,0,180.00
2021-09-20,8,0,172.67
2021-09-20,9,0,164.00
2021-09-20,10,0,155.00
2021-09-20,11,0,149.76
2021-09-20,12,0,142.28
2021-09-20,13,0,150.16
2021-09-20,14,0,161.45
2021-09-20,15,0,172.33
2021-09-20,16,0,179.98
2021-09-20,17,0,183.77
2021-09-20,18,0,185.80
2021-09-20,19,0,171.15
2021-09-20,20,0,154.53
2021-09-20,21,0,133.48
2021-09-20,22,0,130.12
2021-09-20,23,0,128.01
2021-09-21,0,1,121.34
2021-09-21,1,1,114.94
2021-09-21,2,1,119.04
2021-09-21,3,1,128.91
2021-09-21,4,1,149.19
2021-09-21,5,1,184.35
2021-09-21,6,1,190.00
2021-09-21,7,1,176.92
2021-09-21,8,1,160.10
2021-09-21,9,1,151.80
2021-09-21,10,1,145.06
2021-09-21,11,1,132.50
2021-09-21,12,1,129.71
2021-09-21,13,1,128.53
2021-09-21,14,1,132.50
2021-09-21,15,1,150.00
2021-09-21,16,1,164.50
2021-09-21,17,1,187.92
2021-09-21,18,1,182.87
2021-09-21,19,1,163.08
2021-09-21,20,1,141.30
2021-09-21,21,1,131.18
2021-09-21,22,1,136.35
2021-09-21,23,1,102.18
2021-09-22,0,2,98.07
2021-09-22,1,2,94.60
2021-09-22,2,2,100.04
2021-09-22,3,2,119.09
2021-09-22,4,2,164.04
2021-09-22,5,2,195.00
2021-09-22,6,2,196.57
2021-09-22,7,2,185.26
2021-09-22,8,2,170.15
2021-09-22,9,2,159.93
2021-09-22,10,2,151.00
2021-09-22,11,2,139.69
2021-09-22,12,2,132.32
2021-09-22,13,2,132.33
2021-09-22,14,2,139.97
2021-09-22,15,2,165.90
2021-09-22,16,2,183.79
2021-09-22,17,2,195.00
2021-09-22,18,2,196.00
2021-09-22,19,2,157.65
2021-09-22,20,2,139.90
2021-09-22,21,2,138.84
2021-09-22,22,2,132.07
2021-09-22,23,2,100.05
2021-09-23,0,3,84.23
2021-09-23,1,3,75.32
2021-09-23,2,3,70.06
2021-09-23,3,3,78.91
2021-09-23,4,3,120.02
2021-09-23,5,3,171.41
2021-09-23,6,3,184.75
2021-09-23,7,3,180.80
2021-09-23,8,3,164.08
2021-09-23,9,3,163.04
2021-09-23,10,3,156.22
2021-09-23,11,3,152.47
2021-09-23,12,3,152.54
2021-09-23,13,3,135.49
2021-09-23,14,3,134.04
2021-09-23,15,3,160.00
2021-09-23,16,3,161.60
2021-09-23,17,3,187.28
2021-09-23,18,3,192.52
2021-09-23,19,3,166.19
2021-09-23,20,3,164.84
2021-09-23,21,3,163.50
2021-09-23,22,3,144.54
2021-09-23,23,3,134.87
2021-09-24,0,4,128.88
2021-09-24,1,4,103.92
2021-09-24,2,4,91.74
2021-09-24,3,4,94.53
2021-09-24,4,4,150.10
2021-09-24,5,4,178.50
2021-09-24,6,4,182.00
2021-09-24,7,4,181.79
2021-09-24,8,4,147.62
2021-09-24,9,4,150.13
2021-09-24,10,4,158.37
2021-09-24,11,4,140.37
2021-09-24,12,4,127.40
2021-09-24,13,4,126.38
2021-09-24,14,4,117.97
2021-09-24,15,4,148.86
2021-09-24,16,4,166.30
2021-09-24,17,4,182.00
2021-09-24,18,4,190.00
2021-09-24,19,4,167.05
2021-09-24,20,4,163.73
2021-09-24,21,4,164.97
2021-09-24,22,4,164.62
2021-09-24,23,4,142.18
2021-09-25,0,5,143.31
2021-09-25,1,5,131.40
2021-09-25,2,5,119.68
2021-09-25,3,5,123.66
2021-09-25,4,5,133.28
2021-09-25,5,5,138.73
2021-09-25,6,5,156.98
2021-09-25,7,5,151.59
2021-09-25,8,5,139.55
2021-09-25,9,5,133.38
2021-09-25,10,5,142.39
2021-09-25,11,5,130.03
2021-09-25,12,5,123.78
2021-09-25,13,5,114.96
2021-09-25,14,5,125.99
2021-09-25,15,5,157.32
2021-09-25,16,5,173.07
2021-09-25,17,5,185.85
2021-09-25,18,5,188.17
2021-09-25,19,5,169.90
2021-09-25,20,5,164.91
2021-09-25,21,5,158.30
2021-09-25,22,5,145.28
2021-09-25,23,5,124.95
2021-09-26,0,6,113.46
2021-09-26,1,6,106.11
2021-09-26,2,6,105.09
2021-09-26,3,6,104.68
2021-09-26,4,6,111.96
2021-09-26,5,6,113.09
2021-09-26,6,6,117.81
2021-09-26,7,6,115.34
2021-09-26,8,6,112.11
2021-09-26,9,6,106.31
2021-09-26,10,6,102.98
2021-09-26,11,6,93.13
2021-09-26,12,6,90.65
2021-09-26,13,6,94.79
2021-09-26,14,6,112.33
2021-09-26,15,6,137.36
2021-09-26,16,6,170.80
2021-09-26,17,6,185.85
2021-09-26,18,6,179.18
2021-09-26,19,6,166.52
2021-09-26,20,6,163.94
2021-09-26,21,6,143.50
2021-09-26,22,6,133.27
2021-09-26,23,6,112.03
2021-09-27,0,0,105.99
2021-09-27,1,0,100.00
2021-09-27,2,0,102.23
2021-09-27,3,0,113.09
2021-09-27,4,0,171.78
2021-09-27,5,0,184.73
2021-09-27,6,0,190.84
2021-09-27,7,0,181.00
2021-09-27,8,0,172.15
2021-09-27,9,0,157.94
2021-09-27,10,0,144.97
2021-09-27,11,0,137.88
2021-09-27,12,0,118.25
2021-09-27,13,0,120.85
2021-09-27,14,0,142.43
2021-09-27,15,0,162.10
2021-09-27,16,0,173.10
2021-09-27,17,0,185.19
2021-09-27,18,0,169.96
2021-09-27,19,0,150.00
2021-09-27,20,0,137.04
2021-09-27,21,0,142.27
2021-09-27,22,0,131.27
2021-09-27,23,0,122.40
2021-09-28,0,1,98.37
2021-09-28,1,1,98.10
2021-09-28,2,1,105.97
2021-09-28,3,1,119.91
2021-09-28,4,1,170.52
2021-09-28,5,1,190.21
2021-09-28,6,1,195.10
2021-09-28,7,1,187.94
2021-09-28,8,1,174.21
2021-09-28,9,1,169.95
2021-09-28,10,1,166.06
2021-09-28,11,1,162.23
2021-09-28,12,1,140.02
2021-09-28,13,1,146.80
2021-09-28,14,1,165.00
2021-09-28,15,1,180.10
